"pkd_section","pkd_2025","pkd_name","year","revenue","net_profit","investments","firms","profitable_firms","profit_margin","profitable_share","bank_debt","total_liab","leverage_bank_to_rev","leverage_tot_to_rev","invest_intensity","cagr_revenue","cagr_net_profit","cagr_investments","cagr_firms","profit_margin_std_3y","size_index","growth_index","profit_index","risk_index","outlook_index","current_index","future_index","main_index","class","revenue_parameter","firms_parameter","growth_parameter","cagr_revenue_parameter","cagr_net_profit_parameter","profit_margin_parameter","profitable_share_parameter","leverage_bank_to_rev_parameter","leverage_tot_to_rev_parameter","profit_margin_std_3y_parameter","invest_intensity_parameter","cagr_investments_parameter","size_index_parameter","growth_index_parameter","profit_index_parameter","risk_index_parameter","growth_index_parameter2","profit_index_parameter2","risk_index_parameter2","future_growth_index_parameter","outlook_index_parameter","future_risk_index_parameter","current_index_parameter","future_index_parameter"
78,78,"DZIAŁALNOŚĆ ZWIĄZANA Z ZATRUDNIENIEM",2018,26961.14,667.7,161.22,1088,840,0.0247652732785038,0.772058823529412,1400.72,5811.54,0.0519532927761957,0.215552458093389,"0.00597971747485455",0.111388085792763,0.117626502668836,0.0226573293976813,0.012564127887712,0.00229082306009836,3.14511886523958,9.12565792496612,67.0952740787017,98.3917693326388,10.3145565840874,49.2017875737565,36.3810508109164,44.0734928686205,"Trudna teraźniejszość, dobra przyszłość",,,,,,,,,,,,,,,,,,,,,,,,
15,15,"PRODUKCJA SKÓR I WYROBÓW ZE SKÓR WYPRAWIONYCH",2018,7753.66,570.08,335,286,194,0.0735239873814431,0.678321678321678,668.63,1789.05,0.0862341139539263,0.230736194261807,"0.043205402351921544",0.00129521093965357,-0.0747450139711817,0.0136583087031135,-0.0285872194580906,0.00434735877592271,0.842843921782714,7.0526799642536,73.9790804607107,97.4545295441827,10.1417976023724,49.6628677538524,35.4088818934798,43.9612734097034,"Gwiazdy wzrostu",,,,,,,,,,,,,,,,,,,,,,,,
11,11,"PRODUKCJA NAPOJÓW",2018,96033.4,5183.42,2668.4,372,269,0.0539751794688098,0.723118279569893,11443.48,32691.42,0.119161458409262,0.34041718818661,"0.02778616606305723",0.0061355076006997,-0.0175599540007219,-0.00848822293665652,-0.0230852173224039,0.00288125793938423,3.17183194571077,7.1886558214407,71.5798898859212,97.2373796258299,9.71663886738745,49.4977167037316,35.2144661811361,43.7844164946934,"Gwiazdy wzrostu",,,,,,,,,,,,,,,,,,,,,,,,
20,20,"PRODUKCJA CHEMIKALIÓW I WYROBÓW CHEMICZNYCH",2018,189228.5,10544.72,9771.64,1416,1159,0.0557247983258336,0.818502824858757,33521.99,69920.17,0.17715085201225,0.36950126434443,"0.05163936722005406",0.0202602928305125,-0.0527166703189884,-0.0197589861031283,0.000707213814226559,0.0164052216274687,7.81555883994772,7.39955705777021,76.7643096276368,92.4008347606398,9.50026803839649,50.3243288675332,33.7402247608816,43.6906872248726,"Stabilne, ale bez dynamiki",,,,,,,,,,,,,,,,,,,,,,,,
82,82,"DZIAŁALNOŚĆ ZWIĄZANA Z ADMINISTRACYJNĄ OBSŁUGĄ BIURA I POZOSTAŁA DZIAŁALNOŚĆ WSPOMAGAJĄCA PROWADZENIE DZIAŁALNOŚCI GOSPODARCZEJ",2018,29467.54,968.14,1163.68,950,681,0.0328544561235855,0.716842105263158,4711.14,18071.3,0.159875578348244,0.613261235922646,"0.03949023230306975",0.0862290980098466,-0.0158519845070978,0.185420611129828,0.0266199427635345,0.0010591788424252,2.88930576100258,8.56956202932283,66.2540378833937,96.3578249059584,13.4392097843639,48.1911086021672,36.8538999943299,43.6562251590323,"Trudna teraźniejszość, dobra przyszłość",,,,,,,,,,,,,,,,,,,,,,,,
18,18,"POLIGRAFIA I REPRODUKCJA ZAPISANYCH NOŚNIKÓW INFORMACJI",2018,35111.79,1797.62,2264.91,1055,824,0.0511970480570771,0.781042654028436,5015.29,12032.23,0.142837776142999,0.342683469000014,"0.06450568313378498",0.0390349405817123,-0.0490609053906137,0.0271687884007517,-0.0108200143828109,0.0102011426656266,3.26630076101657,7.72624915668949,73.8168454451055,94.7264017295508,10.4011654596387,49.4569543215173,34.8962614497275,43.6326771728014,"Stabilne, ale bez dynamiki",,,,,,,,,,,,,,,,,,,,,,,,
21,21,"PRODUKCJA PODSTAWOWYCH SUBSTANCJI FARMACEUTYCZNYCH ORAZ LEKÓW I POZOSTAŁYCH WYROBÓW FARMACEUTYCZNYCH",2018,29248.59,2416.4,1620.95,186,152,0.0826159483243466,0.817204301075269,4315.85,11983.94,0.147557540380579,0.409727101374801,"0.05541976553399669",-0.0497651671104638,0.153762274617188,0.117776222681101,-0.0515404432582642,0.0212437951856674,1.13268884023017,6.38360155138499,83.0807750997172,90.8406909456021,12.1406045178831,49.8448392145022,34.0235295562494,43.5163153512011,"Stabilne, ale bez dynamiki",,,,,,,,,,,,,,,,,,,,,,,,
14,14,"PRODUKCJA ODZIEŻY",2018,13178.5,1059.43,362.52,1144,753,0.0803907880259514,0.658216783216783,1304.73,3706.94,0.0990044390484501,0.281286944644686,"0.027508441780172248",0.00961449188543773,0.116316848653144,0.035382526104901,-0.0525246643734766,0.0133401593885086,2.94065450160381,7.37175526991633,74.6033585921699,94.2543823581739,10.5588489465429,49.3582240732945,34.7113808670442,43.4994867907944,"Branże ryzykowne / schyłkowe",,,,,,,,,,,,,,,,,,,,,,,,
52,52,"MAGAZYNOWANIE I DZIAŁALNOŚĆ USŁUGOWA WSPOMAGAJĄCA TRANSPORT",2018,143438.94,4148.39,32882.9,1940,1539,0.0289209471291408,0.793298969072165,51571.37,113882.58,0.359535353510002,0.793944656869327,"0.22924667457804696",0.101392055316039,0.266198065145208,0.0227868487428733,0.0302660086562661,0.00745697177662843,7.91097007247026,9.0902182268443,69.1434415780245,92.2838366723221,10.3170430357744,48.8257599674079,34.5390336840597,43.1110694540686,"Branże ryzykowne / schyłkowe",,,,,,,,,,,,,,,,,,,,,,,,
37,37,"ODPROWADZANIE I OCZYSZCZANIE ŚCIEKÓW",2018,16767.44,1032.96,4360.32,704,598,0.06160511085771,0.849431818181818,5561.74,9908.56,0.331698816277261,0.590940537136259,"0.2600468527097756",0.0356041004085685,-0.0811348219343345,-0.0964657268001893,0.014621951715327,0.0127663367049231,2.01870394847349,7.63765218390956,79.7061840844203,91.6498101643444,8.02768798071315,49.7346429060805,32.9973138967615,43.0397113023529,"Stabilne, ale bez dynamiki",,,,,,,,,,,,,,,,,,,,,,,,
